winner,allocation,payment,scores,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_first_year,winner_is_incumbent
SpaceX,"{'p_161_2': 'SpaceX', 'p_161_0': 'SpaceX'}",33312502.01243757,"{'China': 0.7010259613059991, 'France': 0.8704080240128983, 'Germany': 0.7395008664771286, 'India': 0.7378153373147929, 'Israel': 0.8945009314074411, 'Japan': 0.7762529342247573, 'Russia': 0.8763474949036255, 'UAE': 0.8225098072108062, 'UK': 0.9545789622040873, 'ULA': 0.6693872874197067, 'USA': 0.8326608729822027, 'SpaceX': 0.9939668379676719}",161,2017,0.9474179833413123,True,SpaceX,0.0393878757635846,2,0.0,2010,False
SpaceX,"{'p_162_0': 'SpaceX', 'p_162_1': 'SpaceX'}",6650330.911291301,"{'China': 0.6723863679717648, 'France': 0.7907186640510702, 'Germany': 0.9084347894346929, 'India': 0.6923627431129697, 'Israel': 0.6617400978486296, 'Japan': 0.7955043721421771, 'Russia': 0.8268338979942179, 'UAE': 0.6606067460946332, 'UK': 0.6725798454639037, 'ULA': 0.9033961588362648, 'USA': 0.8893482510118993, 'SpaceX': 0.9874966687668458}",162,2016,0.9474179833413123,False,SpaceX,0.07906187933215292,1,0.0,2010,False
SpaceX,{'p_170_0': 'SpaceX'},4658125.130551965,"{'China': 0.5162508011789173, 'France': 0.9083820345070769, 'Germany': 0.8298121498976736, 'India': 0.7972743863525995, 'Israel': 0.678138396191662, 'Japan': 0.8623622141843825, 'Russia': 0.7669378727351079, 'UAE': 0.7118863725349897, 'UK': 0.4232966006885413, 'ULA': 0.7871192624296139, 'USA': 0.8312137117442253, 'SpaceX': 0.9788016055258237}",170,2013,0.9474179833413123,True,SpaceX,0.07041957101874685,1,0.0,2010,False
Russia,{'p_179_0': 'Russia'},7798839.852236212,"{'China': 0.5392250707682701, 'France': 0.8331056025906194, 'Germany': 0.8235900199495559, 'India': 0.6685168086266575, 'Israel': 0.8117972335614884, 'Japan': 0.7202324778313823, 'Russia': 0.9512242237263561, 'UAE': 0.7354585210576062, 'UK': 0.8058640482885651, 'ULA': 0.8849603183705618, 'USA': 0.8396117604794018, 'SpaceX': 0.9500854522517986}",179,2015,0.6691759060280565,False,SpaceX,0.0011387714745574318,2,0.2782420773132558,2000,True
SpaceX,{'p_181_0': 'SpaceX'},3847929.8490318144,"{'China': 0.8561656091056041, 'France': 0.7574701750272231, 'Germany': 0.5520528290257906, 'India': 0.7555019131714726, 'Israel': 0.8878104237342324, 'Japan': 0.7544095548853182, 'Russia': 0.7211987726951724, 'UAE': 0.7774837078393493, 'UK': 0.43413567702887956, 'ULA': 0.6740067993750053, 'USA': 0.7096202226081364, 'SpaceX': 0.9474928382798548}",181,2020,0.9474179833413123,True,SpaceX,0.0596824145456224,1,0.0,2010,False
SpaceX,{'p_182_0': 'SpaceX'},8152727.858540569,"{'China': 0.9003233364472778, 'France': 0.8865294878078996, 'Germany': 0.8115140602167283, 'India': 0.7587103094074266, 'Israel': 0.9110203234523123, 'Japan': 0.8010393480345422, 'Russia': 0.7785170967351794, 'UAE': 0.8141297338830192, 'UK': 0.8194982535701193, 'ULA': 0.8635905212687788, 'USA': 0.5712273560987698, 'SpaceX': 0.956293906986118}",182,2015,0.9474179833413123,True,SpaceX,0.04527358353380573,2,0.0,2010,False
SpaceX,{'p_187_0': 'SpaceX'},17481616.126238454,"{'China': 0.7079465873033153, 'France': 0.8137899299323819, 'Germany': 0.6699331762593232, 'India': 0.7265917289760656, 'Israel': 0.6916592144119468, 'Japan': 0.6394357127577007, 'Russia': 0.8704979263948504, 'UAE': 0.728347388702171, 'UK': 0.6338709414329841, 'ULA': 0.9283309021316168, 'USA': 0.572684702042468, 'SpaceX': 0.9653333436497623}",187,2022,0.9474179833413123,True,SpaceX,0.03700244151814547,2,0.0,2010,False
SpaceX,"{'p_190_1': 'SpaceX', 'p_190_0': 'SpaceX'}",45688336.07472983,"{'China': 0.7823100767748815, 'France': 0.614466627748407, 'Germany': 0.9661760240188363, 'India': 0.7420645274166016, 'Israel': 0.925279128007895, 'Japan': 0.6815763888178096, 'Russia': 0.6520453303583722, 'UAE': 0.7989402324718877, 'UK': 0.8128969253757485, 'ULA': 0.8906318613058559, 'USA': 0.6395832560633828, 'SpaceX': 0.9898171630915162}",190,2023,0.9474179833413123,True,SpaceX,0.02364113907267995,2,0.0,2010,False
Germany,{'p_192_0': 'Germany'},11178451.013708629,"{'China': 0.6411903860482793, 'France': 0.7065203801081615, 'Germany': 0.9852902254179474, 'India': 0.6456910977299897, 'Israel': 0.7897213984683357, 'Japan': 0.6242194407808674, 'Russia': 0.7747328827992728, 'UAE': 0.7001571188965091, 'UK': 0.288080723433707, 'ULA': 0.5768976332379964, 'USA': 0.7028629298102153, 'SpaceX': 0.9363885568212622}",192,2017,0.6696646208242205,True,SpaceX,0.04890166859668521,2,0.2777533625170918,2000,True
SpaceX,{'p_196_0': 'SpaceX'},2343847.1785288653,"{'China': 0.7809167625841028, 'France': 0.489633644461192, 'Germany': 0.9326392281180264, 'India': 0.7189325231049771, 'Israel': 0.6261213065645348, 'Japan': 0.8393129105382544, 'Russia': 0.8144145713810859, 'UAE': 0.731483195236136, 'UK': 0.8974249189274479, 'ULA': 0.7110916456292424, 'USA': 0.664375901006289, 'SpaceX': 0.9852748737088529}",196,2020,0.9474179833413123,True,SpaceX,0.05263564559082656,1,0.0,2010,False
SpaceX,{'p_200_0': 'SpaceX'},27573890.22195989,"{'China': 0.8544516927322675, 'France': 0.941595650161509, 'Germany': 0.6673728390669528, 'India': 0.7882969559125166, 'Israel': 0.8309126446990934, 'Japan': 0.6844282953090325, 'Russia': 0.6620656334797692, 'UAE': 0.6088990814161179, 'UK': 0.7608528179303463, 'ULA': 0.8397128094711251, 'USA': 0.7635567614001546, 'SpaceX': 0.9723117833329024}",200,2018,0.9474179833413123,True,SpaceX,0.030716133171393323,2,0.0,2010,False
SpaceX,{'p_201_0': 'SpaceX'},25074943.268010564,"{'China': 0.572674452886694, 'France': 0.7121003881758425, 'Germany': 0.8127726431749719, 'India': 0.6486809384782124, 'Israel': 0.7694276427740041, 'Japan': 0.8877784769577132, 'Russia': 0.651225556508858, 'UAE': 0.9099150574503739, 'UK': 0.9178618770091155, 'ULA': 0.6709470282751717, 'USA': 0.5443164782520062, 'SpaceX': 0.9796518245024909}",201,2019,0.9474179833413123,True,SpaceX,0.06178994749337541,1,0.0,2010,False
SpaceX,{'p_202_0': 'SpaceX'},2838951.406501024,"{'China': 0.67858405423056, 'France': 0.8602278396255523, 'Germany': 0.8594616782626646, 'India': 0.8011414446406624, 'Israel': 0.7485260352401636, 'Japan': 0.8386295847236043, 'Russia': 0.5949536136000022, 'UAE': 0.7354418497688082, 'UK': 0.7490342145889126, 'ULA': 0.8398815329597819, 'USA': 0.5077341571876883, 'SpaceX': 0.886637453521003}",202,2022,0.9474179833413123,True,SpaceX,0.026409613895450712,3,0.0,2010,False
SpaceX,{'p_205_0': 'SpaceX'},13469572.448834863,"{'China': 0.6689419117194072, 'France': 0.7350497778023201, 'Germany': 0.7852005147758724, 'India': 0.6667772292901143, 'Israel': 0.6285849984050467, 'Japan': 0.7858976892995156, 'Russia': 0.8165456405489566, 'UAE': 0.8020882268895785, 'UK': 0.5796739568771571, 'ULA': 0.949296996245642, 'USA': 0.916798800063743, 'SpaceX': 0.9880998657669114}",205,2024,0.9474179833413123,True,SpaceX,0.038802869521269434,2,0.0,2010,False
SpaceX,{'p_213_0': 'SpaceX'},19583581.632148262,"{'China': 0.7747688571760915, 'France': 0.8504920306191891, 'Germany': 0.6579679088667492, 'India': 0.8069316877492493, 'Israel': 0.8391557860365677, 'Japan': 0.8859267653212916, 'Russia': 0.6231912009684053, 'UAE': 0.8137887175212565, 'UK': 0.6959899018933381, 'ULA': 0.9272610258143393, 'USA': 0.4145748500926505, 'SpaceX': 0.9598611070615946}",213,2021,0.9474179833413123,True,SpaceX,0.03260008124725522,2,0.0,2010,False
Germany,{'p_222_0': 'Germany'},21014346.897585534,"{'China': 0.8586164236871275, 'France': 0.6715231079245427, 'Germany': 0.9403645832716175, 'India': 0.7186685508076013, 'Israel': 0.7803362639125865, 'Japan': 0.8864245432827512, 'Russia': 0.43936697614982656, 'UAE': 0.794013151631228, 'UK': 0.7481708299041218, 'ULA': 0.9048325741951577, 'USA': 0.6158304281583298, 'SpaceX': 0.9399044863786605}",222,2020,0.6696646208242205,True,SpaceX,0.00046009689295700706,3,0.2777533625170918,2000,True
SpaceX,{'p_223_0': 'SpaceX'},2192996.22753345,"{'China': 0.649786580568289, 'France': 0.6521717710818317, 'Germany': 0.7989459695832781, 'India': 0.6762351216691671, 'Israel': 0.7764881112564219, 'Japan': 0.7367966869567383, 'Russia': 0.6117695883907357, 'UAE': 0.6676420077628528, 'UK': 0.6080069972253521, 'ULA': 0.6831637904589019, 'USA': 0.7655003283136382, 'SpaceX': 0.9684948038290931}",223,2013,0.9474179833413123,False,SpaceX,0.16954883424581502,1,0.0,2010,False
Japan,{'p_224_0': 'Japan'},3126908.4081013547,"{'China': 0.6944681524772978, 'France': 0.9425323205381982, 'Germany': 0.7931054792132509, 'India': 0.6586377566581855, 'Israel': 0.6249565755048127, 'Japan': 0.9775096823436642, 'Russia': 0.8816647568940897, 'UAE': 0.7340964996660786, 'UK': 0.7923357713930363, 'ULA': 0.8475119974461278, 'USA': 0.6246741022507613, 'SpaceX': 0.976523019751959}",224,2012,0.5903638008013787,True,SpaceX,0.0009866625917052119,3,0.3570541825399336,2000,True
UK,"{'p_228_1': 'UK', 'p_228_0': 'UK'}",31644390.311292436,"{'China': 0.497918734991339, 'France': 0.7705762261069143, 'Germany': 0.8760498844017637, 'India': 0.5543470443853439, 'Israel': 0.9152795525455217, 'Japan': 0.8867094589920845, 'Russia': 0.5000812503356135, 'UAE': 0.673111148618214, 'UK': 0.9300498788000813, 'ULA': 0.9178310356330948, 'USA': 0.745398087262491, 'SpaceX': 0.9248467539456688}",228,2025,0.8150116957582139,False,SpaceX,0.005203124854412433,5,0.13240628758309847,2000,True
SpaceX,{'p_231_0': 'SpaceX'},36562723.70756466,"{'China': 0.8186106672452368, 'France': 0.8904103347807827, 'Germany': 0.8434047624482862, 'India': 0.4455665088539267, 'Israel': 0.6247190071176406, 'Japan': 0.8387656367037519, 'Russia': 0.3576997282454402, 'UAE': 0.8213873341830613, 'UK': 0.660084056637294, 'ULA': 0.6331085822000956, 'USA': 0.6852489282330465, 'SpaceX': 0.9088601115531083}",231,2023,0.9474179833413123,False,SpaceX,0.01844977677232562,2,0.0,2010,False
SpaceX,{'p_235_0': 'SpaceX'},3015071.2551751235,"{'China': 0.8590945780560381, 'France': 0.8789972394483221, 'Germany': 0.7941111824000293, 'India': 0.741664274960001, 'Israel': 0.6993445560434591, 'Japan': 0.7763111610738906, 'Russia': 0.7344898475037415, 'UAE': 0.7859199069439398, 'UK': 0.6099083294188942, 'ULA': 0.8904143502814282, 'USA': 0.7252109483848894, 'SpaceX': 0.9593374149276757}",235,2018,0.9474179833413123,True,SpaceX,0.06892306464624742,1,0.0,2010,False
France,{'p_236_0': 'France'},3385448.516749782,"{'China': 0.7788320952895852, 'France': 0.9350178472975524, 'Germany': 0.7807364142705067, 'India': 0.628261144280487, 'Israel': 0.7919593039189827, 'Japan': 0.8235150974007355, 'Russia': 0.8739546626145394, 'UAE': 0.564535729679235, 'UK': 0.7782686759515107, 'ULA': 0.7554775105074524, 'USA': 0.45231259336961055, 'SpaceX': 0.9339669154135174}",236,2012,0.575538597456634,False,SpaceX,0.0010509318840350446,2,0.3718793858846783,2000,True
Germany,{'p_239_0': 'Germany'},27033979.59314294,"{'China': 0.7055717464905954, 'France': 0.8956388201601773, 'Germany': 0.9424899582697095, 'India': 0.8263629214900465, 'Israel': 0.8445555401631235, 'Japan': 0.6062794208013825, 'Russia': 0.4894956519026658, 'UAE': 0.5343164886008213, 'UK': 0.7057860336025822, 'ULA': 0.6826313704401922, 'USA': 0.8400256672584808, 'SpaceX': 0.935463656199337}",239,2024,0.6696646208242205,True,SpaceX,0.00702630207037247,3,0.2777533625170918,2000,True
SpaceX,{'p_240_0': 'SpaceX'},10463042.363396127,"{'China': 0.8233301251775127, 'France': 0.7529389099201009, 'Germany': 0.700278843887462, 'India': 0.5349477075241826, 'Israel': 0.8385523429913034, 'Japan': 0.5406180222133702, 'Russia': 0.40856037854454147, 'UAE': 0.8944947103160491, 'UK': 0.6518167283663232, 'ULA': 0.7338917070991571, 'USA': 0.5482251061490144, 'SpaceX': 0.9311451129983571}",240,2014,0.9474179833413123,True,SpaceX,0.036650402682308014,2,0.0,2010,False
Germany,{'p_247_0': 'Germany'},26404398.461506978,"{'China': 0.8785493134525877, 'France': 0.579262308906602, 'Germany': 0.9749276689927352, 'India': 0.7636538009766465, 'Israel': 0.6946057910265638, 'Japan': 0.7467242858100924, 'Russia': 0.6048385805217555, 'UAE': 0.9007211645559796, 'UK': 0.6433125610853547, 'ULA': 0.841719357061873, 'USA': 0.7245661016431656, 'SpaceX': 0.9534626388502058}",247,2017,0.6696646208242205,True,SpaceX,0.02146503014252943,2,0.2777533625170918,2000,True
SpaceX,"{'p_248_1': 'SpaceX', 'p_248_0': 'SpaceX'}",28693555.698562242,"{'China': 0.7323247062051068, 'France': 0.5636919130349813, 'Germany': 0.8057071189891382, 'India': 0.6145353631526222, 'Israel': 0.7708264959202589, 'Japan': 0.8692020821684353, 'Russia': 0.508412677918699, 'UAE': 0.8257862209343356, 'UK': 0.7767489694907066, 'ULA': 0.7088878571067507, 'USA': 0.6009127498165966, 'SpaceX': 0.943793339417389}",248,2018,0.9474179833413123,True,SpaceX,0.07459125724895366,1,0.0,2010,False
SpaceX,{'p_249_0': 'SpaceX'},37041921.923304275,"{'China': 0.7714141568642134, 'France': 0.7280461180927484, 'Germany': 0.8115460110606033, 'India': 0.6097968860638423, 'Israel': 0.9004915207871232, 'Japan': 0.7581950808655564, 'Russia': 0.6901517078622413, 'UAE': 0.8929264872937105, 'UK': 0.8362706508602851, 'ULA': 0.9264767776851257, 'USA': 0.8376698328148029, 'SpaceX': 0.9894281502484443}",249,2025,0.9474179833413123,True,SpaceX,0.06295137256331862,1,0.0,2010,False
SpaceX,{'p_250_0': 'SpaceX'},2662911.046106172,"{'China': 0.6574929862973857, 'France': 0.7033754168326269, 'Germany': 0.8475790874261075, 'India': 0.7057394910654906, 'Israel': 0.7937951475306212, 'Japan': 0.8212311678994002, 'Russia': 0.6686911615926858, 'UAE': 0.7866167616289814, 'UK': 0.8292845887088365, 'ULA': 0.8107571131310026, 'USA': 0.6366808800680046, 'SpaceX': 0.9748321142908483}",250,2022,0.9474179833413123,True,SpaceX,0.12725302686474071,1,0.0,2010,False
SpaceX,{'p_252_0': 'SpaceX'},16509941.162989447,"{'China': 0.8279350221480989, 'France': 0.8117805133061461, 'Germany': 0.760959752061538, 'India': 0.720927622862109, 'Israel': 0.876112215276713, 'Japan': 0.7434796451234253, 'Russia': 0.588174455085568, 'UAE': 0.827937577805128, 'UK': 0.7473434753507326, 'ULA': 0.8519851594502534, 'USA': 0.8211469360150004, 'SpaceX': 0.95453324828893}",252,2013,0.9474179833413123,True,SpaceX,0.07842103301221703,1,0.0,2010,False
SpaceX,"{'p_253_2': 'SpaceX', 'p_253_4': 'SpaceX'}",21856784.82703424,"{'China': 0.9058334197818403, 'France': 0.28725868257432696, 'Germany': 0.8275381960404132, 'India': 0.5927154741533905, 'Israel': 0.6478444551907622, 'Japan': 0.9445219009840395, 'Russia': 0.5705338638215827, 'UAE': 0.8063568993166473, 'UK': 0.5610418088020502, 'ULA': 0.7605569245807418, 'USA': 0.6888612870534595, 'SpaceX': 0.9622491496588639}",253,2023,0.9474179833413123,True,SpaceX,0.017727248674824336,2,0.0,2010,False
SpaceX,{'p_256_0': 'SpaceX'},34799460.640443526,"{'China': 0.6839531174572226, 'France': 0.7147478643769948, 'Germany': 0.8587966810941593, 'India': 0.7987976502798568, 'Israel': 0.8986201140567374, 'Japan': 0.8775582960855393, 'Russia': 0.6621846319947376, 'UAE': 0.8249350750532846, 'UK': 0.7676764970291874, 'ULA': 0.8343694473186691, 'USA': 0.6524255357208331, 'SpaceX': 0.9654719246860082}",256,2021,0.9474179833413123,True,SpaceX,0.06685181062927081,1,0.0,2010,False
SpaceX,{'p_257_0': 'SpaceX'},3408512.7358717965,"{'China': 0.6802791369718509, 'France': 0.8194533970806415, 'Germany': 0.786312666307153, 'India': 0.7298434873440124, 'Israel': 0.868251893415233, 'Japan': 0.9278833586244485, 'Russia': 0.7347451271108637, 'UAE': 0.8890341722474469, 'UK': 0.8107012946592844, 'ULA': 0.9361383915896584, 'USA': 0.7640942034460216, 'SpaceX': 0.9459116343992765}",257,2020,0.9474179833413123,True,SpaceX,0.00977324280961811,3,0.0,2010,False
SpaceX,{'p_262_0': 'SpaceX'},12429971.89053615,"{'China': 0.5702739836853065, 'France': 0.662516054144425, 'Germany': 0.8383695752175878, 'India': 0.7906094439593645, 'Israel': 0.8603361288561225, 'Japan': 0.8216200262611743, 'Russia': 0.8430719004796258, 'UAE': 0.5682854100434043, 'UK': 0.7597836484863612, 'ULA': 0.9198593817420196, 'USA': 0.43311233005209526, 'SpaceX': 0.9281026265594879}",262,2014,0.9474179833413123,False,SpaceX,0.008243244817468298,2,0.0,2010,False
Germany,{},0.0,"{'China': 0.6846300999024106, 'France': 0.8200169824851075, 'Germany': 0.9849948771811298, 'India': 0.7397437165050111, 'Israel': 0.8155071430786583, 'Japan': 0.9067721474578868, 'Russia': 0.7940386950638191, 'UAE': 0.6967022013341326, 'UK': 0.550819326348228, 'ULA': 0.9196762518746211, 'USA': 0.9132229869397586, 'SpaceX': 0.9409358869951384}",263,2025,0.6696646208242205,False,SpaceX,0.044058990185991354,2,0.2777533625170918,2000,True
France,"{'p_267_1': 'France', 'p_267_0': 'France'}",31360709.35209452,"{'China': 0.8733995415142914, 'France': 0.9363368856534884, 'Germany': 0.9096264366308752, 'India': 0.4878736058646001, 'Israel': 0.9136500814004404, 'Japan': 0.6743564857157137, 'Russia': 0.5759681365762946, 'UAE': 0.8753091625694261, 'UK': 0.6049869119809657, 'ULA': 0.7412032285770027, 'USA': 0.8394801816372759, 'SpaceX': 0.86242660535871}",267,2020,0.575538597456634,False,SpaceX,0.022686804253048032,3,0.3718793858846783,2000,True
Germany,{'p_268_1': 'Germany'},33358268.72864556,"{'China': 0.8490491568599556, 'France': 0.7627882825155051, 'Germany': 0.9488551109995546, 'India': 0.8447357787531654, 'Israel': 0.8453770603381896, 'Japan': 0.8315059779369253, 'Russia': 0.5894417113636411, 'UAE': 0.6959231248273534, 'UK': 0.9043193660037774, 'ULA': 0.8902535668314709, 'USA': 0.9039090498863039, 'SpaceX': 0.9393328716492507}",268,2020,0.6696646208242205,True,SpaceX,0.00952223935030383,4,0.2777533625170918,2000,True
SpaceX,{'p_272_0': 'SpaceX'},3306335.418659819,"{'China': 0.6823040914573384, 'France': 0.662902725314201, 'Germany': 0.8043730971741654, 'India': 0.6806912528229179, 'Israel': 0.8698290275695115, 'Japan': 0.47406797325491973, 'Russia': 0.7916289685188223, 'UAE': 0.8191704083030683, 'UK': 0.8832834706847956, 'ULA': 0.7815186535475833, 'USA': 0.8397465277014357, 'SpaceX': 0.9252516590957637}",272,2016,0.9474179833413123,True,SpaceX,0.041968188410968055,2,0.0,2010,False
ULA,"{'p_273_1': 'ULA', 'p_273_0': 'ULA'}",23395275.570425455,"{'China': 0.7472225752139802, 'France': 0.6761315575682767, 'Germany': 0.765769379044364, 'India': 0.4796532295326857, 'Israel': 0.8171855018435046, 'Japan': 0.7759367316008203, 'Russia': 0.7099967964178134, 'UAE': 0.7710340711918346, 'UK': 0.8336365305471519, 'ULA': 0.925389099293717, 'USA': 0.5312060545724661, 'SpaceX': 0.88616804741376}",273,2021,0.643339621869713,False,SpaceX,0.03922105187995706,2,0.3040783614715993,2000,True
SpaceX,{'p_278_0': 'SpaceX'},23075266.030504137,"{'China': 0.7363229667361081, 'France': 0.6458279973396364, 'Germany': 0.7114741758779409, 'India': 0.7655626921791766, 'Israel': 0.8068499912228069, 'Japan': 0.9019363762329771, 'Russia': 0.8181815660491493, 'UAE': 0.8275107632142473, 'UK': 0.40381403530337534, 'ULA': 0.8839141073406073, 'USA': 0.5322780344399438, 'SpaceX': 0.9394409846057746}",278,2021,0.9474179833413123,True,SpaceX,0.037504608372797565,2,0.0,2010,False
USA,{},0.0,"{'China': 0.7698088030241175, 'France': 0.7230383534881446, 'Germany': 0.7084589020685772, 'India': 0.7611468322378783, 'Israel': 0.8737309722798007, 'Japan': 0.8687867410449954, 'Russia': 0.7767823026385274, 'UAE': 0.5797913568338166, 'UK': 0.7626692962460765, 'ULA': 0.7658841154927853, 'USA': 0.9341401828521072, 'SpaceX': 0.925993304697473}",281,2018,0.7534756519314919,False,SpaceX,0.008146878154634218,2,0.19394233140982042,2000,True
SpaceX,{'p_286_0': 'SpaceX'},3210083.158412581,"{'China': 0.6835066044773359, 'France': 0.6597433261988633, 'Germany': 0.779496236012499, 'India': 0.8845448815645786, 'Israel': 0.8255795361178982, 'Japan': 0.8037209273406171, 'Russia': 0.6571158840698058, 'UAE': 0.8975777647813293, 'UK': 0.7140146517999889, 'ULA': 0.6075962541191031, 'USA': 0.7548899513878888, 'SpaceX': 0.9058300334197692}",286,2014,0.9474179833413123,True,SpaceX,0.008252268638439864,3,0.0,2010,False
Japan,{'p_287_0': 'Japan'},2672272.3245982733,"{'China': 0.786151496383964, 'France': 0.6729134287331234, 'Germany': 0.8731218927906835, 'India': 0.6485769192902657, 'Israel': 0.8192820068482198, 'Japan': 0.9468494493428105, 'Russia': 0.555109682582854, 'UAE': 0.6318028146817731, 'UK': 0.520565637383845, 'ULA': 0.8013754677226682, 'USA': 0.7662978261063498, 'SpaceX': 0.9002701349269352}",287,2023,0.5903638008013787,False,SpaceX,0.04657931441587526,2,0.3570541825399336,2000,True
SpaceX,"{'p_288_1': 'SpaceX', 'p_288_0': 'SpaceX'}",4909757.260369352,"{'China': 0.7081381615355182, 'France': 0.4973033368296011, 'Germany': 0.8431196246570783, 'India': 0.506551827287873, 'Israel': 0.6958132408115011, 'Japan': 0.848003104252262, 'Russia': 0.7581843212929797, 'UAE': 0.6509900559516213, 'UK': 0.4197605566206148, 'ULA': 0.6608172536033857, 'USA': 0.6945432780112741, 'SpaceX': 0.9898712840104851}",288,2012,0.9474179833413123,True,SpaceX,0.14186817975822308,1,0.0,2010,False
SpaceX,{'p_294_0': 'SpaceX'},26208783.53292451,"{'China': 0.8311661014227757, 'France': 0.5917198004170835, 'Germany': 0.9099490158836137, 'India': 0.7044119236825809, 'Israel': 0.8026882334070886, 'Japan': 0.9123257029651026, 'Russia': 0.5323501964444491, 'UAE': 0.696588968793009, 'UK': 0.7182280020343906, 'ULA': 0.8278610015541534, 'USA': 0.7024188723830915, 'SpaceX': 0.9560496794228102}",294,2022,0.9474179833413123,True,SpaceX,0.043723976457707536,3,0.0,2010,False
SpaceX,"{'p_296_0': 'SpaceX', 'p_296_1': 'SpaceX'}",28270995.99480178,"{'China': 0.8670624773878167, 'France': 0.8402963618286761, 'Germany': 0.8397682897631389, 'India': 0.7172060231893415, 'Israel': 0.901001071052797, 'Japan': 0.7698166475996586, 'Russia': 0.7619253202028295, 'UAE': 0.8003328366046489, 'UK': 0.7871870572230191, 'ULA': 0.6955594462581313, 'USA': 0.7971133731528449, 'SpaceX': 0.9378537432576985}",296,2022,0.9474179833413123,True,SpaceX,0.036852672204901515,2,0.0,2010,False
SpaceX,{'p_298_0': 'SpaceX'},26022948.039966885,"{'China': 0.6555943113428188, 'France': 0.47035757790921057, 'Germany': 0.8978974429996858, 'India': 0.6235545890005236, 'Israel': 0.7314431501538504, 'Japan': 0.4806192091240586, 'Russia': 0.7546256828880382, 'UAE': 0.6877576458208317, 'UK': 0.7406976118917532, 'ULA': 0.6301507227880604, 'USA': 0.6752903001259656, 'SpaceX': 0.9051958371599049}",298,2025,0.9474179833413123,False,SpaceX,0.007298394160219157,2,0.0,2010,False
India,{},0.0,"{'China': 0.810875047808908, 'France': 0.5527715954220342, 'Germany': 0.7004230315356867, 'India': 0.9587525541256772, 'Israel': 0.7241264005946051, 'Japan': 0.6798281979285273, 'Russia': 0.46214766222137427, 'UAE': 0.8332968478008471, 'UK': 0.7776346919365501, 'ULA': 0.7409589737789343, 'USA': 0.8419290607362417, 'SpaceX': 0.9232123661286216}",301,2022,0.7213064663142137,True,SpaceX,0.035540187997055606,2,0.22611151702709864,2000,True
ULA,"{'p_302_0': 'ULA', 'p_302_1': 'ULA'}",30843399.51121864,"{'China': 0.7893508838676164, 'France': 0.5199960108119313, 'Germany': 0.7178748820336851, 'India': 0.8329329782924966, 'Israel': 0.5477811309483613, 'Japan': 0.7052859180182974, 'Russia': 0.6097177908597822, 'UAE': 0.8024642691185814, 'UK': 0.5380292156347842, 'ULA': 0.9829540136129519, 'USA': 0.7774864409386142, 'SpaceX': 0.945741105913474}",302,2016,0.643339621869713,True,SpaceX,0.037212907699477826,2,0.3040783614715993,2000,True
UAE,{'p_303_0': 'UAE'},3885823.38445631,"{'China': 0.7248109425675531, 'France': 0.3866766043764519, 'Germany': 0.7817910496745857, 'India': 0.7047430352043584, 'Israel': 0.8046206865440599, 'Japan': 0.5382687942142611, 'Russia': 0.8145073503273875, 'UAE': 0.935648203253359, 'UK': 0.8092607056965382, 'ULA': 0.4195003705164317, 'USA': 0.860834986469831, 'SpaceX': 0.9039426333453581}",303,2014,0.8450644872980295,True,SpaceX,0.031705569908000886,2,0.10235349604328281,2000,True
SpaceX,"{'p_308_2': 'SpaceX', 'p_308_1': 'SpaceX'}",36942232.58635103,"{'China': 0.669962375380551, 'France': 0.7946656059129278, 'Germany': 0.7961789523419551, 'India': 0.5005409649940171, 'Israel': 0.812500121634679, 'Japan': 0.9186313754983032, 'Russia': 0.7500302081349461, 'UAE': 0.7837596668024094, 'UK': 0.7253516243293555, 'ULA': 0.7533979506973386, 'USA': 0.5986039454640982, 'SpaceX': 0.9443340815040465}",308,2021,0.9474179833413123,True,SpaceX,0.025702706005743314,2,0.0,2010,False
SpaceX,{'p_311_0': 'SpaceX'},10839490.452440783,"{'China': 0.703647061856889, 'France': 0.4132088047126855, 'Germany': 0.8296998243650424, 'India': 0.7798734495182215, 'Israel': 0.6384710561058612, 'Japan': 0.561830815028876, 'Russia': 0.6758492830276902, 'UAE': 0.5131622538572762, 'UK': 0.723002527458076, 'ULA': 0.8677277655477833, 'USA': 0.620375090301181, 'SpaceX': 0.9399398578036958}",311,2019,0.9474179833413123,True,SpaceX,0.07221209225591252,1,0.0,2010,False
SpaceX,{'p_314_0': 'SpaceX'},3580871.990092313,"{'China': 0.5149013261917876, 'France': 0.5097849264819992, 'Germany': 0.7047189883106469, 'India': 0.6625070876184954, 'Israel': 0.6724321673962282, 'Japan': 0.7409067408363285, 'Russia': 0.719615165651487, 'UAE': 0.8760098798294275, 'UK': 0.5717202247229662, 'ULA': 0.926777809154967, 'USA': 0.4881871220080909, 'SpaceX': 0.9631842910668422}",314,2015,0.9474179833413123,True,SpaceX,0.03640648191187523,2,0.0,2010,False
SpaceX,{},0.0,"{'China': 0.5893944229285806, 'France': 0.5996630201582013, 'Germany': 0.8619468450176284, 'India': 0.8982214670942535, 'Israel': 0.5845616468958996, 'Japan': 0.629215149931532, 'Russia': 0.7524038094749643, 'UAE': 0.7200403196481248, 'UK': 0.6189802023568792, 'ULA': 0.4800223723182218, 'USA': 0.8433169008360216, 'SpaceX': 0.9539735507368726}",315,2020,0.9474179833413123,True,SpaceX,0.05575208364261908,1,0.0,2010,False
